listing_id,status,property_type,title,price_usd,price_period,bedrooms,bathrooms,area_sqm,furnished,community_id,district_id,governorate_id,agency,agent_name,listing_url,scraped_at_utc
HERO-PF1032,rent,Apartment,24/7 Electricity | Stunning View| Pool & Gym,1750,USD / month,3,4,160,yes,969,28,2,AgentHero of Lebanon,AgentHero of Lebanon,https://www.realestate.com.lb/en/rent-properties-lebanon/HERO-PF1032/apartment-for-rent-achrafieh-lebanon-HERO-PF1032,1770714998
AP-7675,buy,Apartment,High Floor | Shared Gym | Unblockable Sea&Mountain View,2375000,USD,4,6,490,no,969,28,2,Achrafieh Properties,Achrafieh Properties,https://www.realestate.com.lb/en/buy-properties-lebanon/AP-7675/apartment-for-sale-achrafieh-lebanon-AP-7675,1770714998
BL-BL2332862,rent,Apartment,Fully Furnished | Balcony | Open View,2200,USD / month,3,3,280,yes,577,28,2,Beirut Living,Johnny Assaf,https://www.realestate.com.lb/en/rent-properties-lebanon/BL-BL2332862/apartment-for-rent-badaro-lebanon-BL-BL2332862,1770714998
RWR-M02,buy,Chalet,Amazing Chalet in Faqra For Sale,350000,USD,2,2,90,yes,1089,32,6,Ray White Rabieh,Maissa Aad,https://www.realestate.com.lb/en/buy-properties-lebanon/RWR-M02/chalet-for-sale-faqra-lebanon-RWR-M02,1770714998
HERO-PF933,rent,Apartment,24/7 Electricity | Open View | Calm Area,3000,USD / month,3,4,260,yes,969,28,2,AgentHero of Lebanon,AgentHero of Lebanon,https://www.realestate.com.lb/en/rent-properties-lebanon/HERO-PF933/apartment-for-rent-achrafieh-lebanon-HERO-PF933,1770714998
BL-BL2124308,rent,Apartment,This Luxurious & Luminous Apartment is waiting for You,4000,USD / month,3,4,370,no,535,28,2,Beirut Living,Johnny Assaf,https://www.realestate.com.lb/en/rent-properties-lebanon/BL-BL2124308/apartment-for-rent-down-town-lebanon-BL-BL2124308,1770714998
HERO-PF1021,rent,Apartment,Modern Loft | Modern Bldg | 24/7 Electricity,1500,USD / month,2,3,150,no,969,28,2,AgentHero of Lebanon,AgentHero of Lebanon,https://www.realestate.com.lb/en/rent-properties-lebanon/HERO-PF1021/apartment-for-rent-achrafieh-lebanon-HERO-PF1021,1770714998
LRE-LRE-B-302,buy,Whole Building,Building Under Construction for Sale!!!!,700000,USD,10,8,1300,no,867,24,6,Labaki Real Estate,Labaki Real Estate,https://www.realestate.com.lb/en/buy-properties-lebanon/LRE-LRE-B-302/whole_building-for-sale-dahr-el-souane-lebanon-LRE-LRE-B-302,1770714998
RWI-RK45,buy,Apartment,Brand New Apartment for Sale in Monteverde with Terrace and Garden,625000,USD,3,3,300,no,324,24,6,Ray White Lebanon,Walid Chammas,https://www.realestate.com.lb/en/buy-properties-lebanon/RWI-RK45/apartment-for-sale-monteverde-lebanon-RWI-RK45,1770714998
HERO-PF1011,rent,Apartment,Spacious Apt. | Large Terrace + Sea View | 24/7 Electricity,5000,USD / month,4,5,500,no,969,28,2,AgentHero of Lebanon,AgentHero of Lebanon,https://www.realestate.com.lb/en/rent-properties-lebanon/HERO-PF1011/apartment-for-rent-achrafieh-lebanon-HERO-PF1011,1770714998
RWI-OA70,commercial_rent,Office Space,Spacious office for rent,17500,USD / year,10,4,360,no,360,24,6,Ray White Lebanon,Andrew Antoun,https://www.realestate.com.lb/en/commercial-properties-lebanon/RWI-OA70/office_space-commercial-for-rent-baouchriyeh-lebanon-RWI-OA70,1770714998
RWR-GA302,buy,Apartment,High-End Modern Garden Biyada Apartment,750000,USD,3,5,400,no,796,24,6,Ray White Rabieh,Raymond Ghosn,https://www.realestate.com.lb/en/buy-properties-lebanon/RWR-GA302/apartment-for-sale-el-biyada-lebanon-RWR-GA302,1770714998
RWI-RK44,buy,Duplex,Fully Furnished Duplex for Sale in Monteverde,950000,USD,5,5,350,yes,324,24,6,Ray White Lebanon,Walid Chammas,https://www.realestate.com.lb/en/buy-properties-lebanon/RWI-RK44/duplex-for-sale-monteverde-lebanon-RWI-RK44,1770714998
RWI-RK43,buy,Land,Land  for Sale In Monteverde,950000,USD,,,1147,no,324,24,6,Ray White Lebanon,Walid Chammas,https://www.realestate.com.lb/en/buy-properties-lebanon/RWI-RK43/land-for-sale-monteverde-lebanon-RWI-RK43,1770714998
RWI-RWI-RK42,buy,Apartment,Fully Furnished Apartment for Sale in Ain Saadeh,510000,USD,3,3,220,yes,1337,24,6,Ray White Lebanon,Fida Bou Antoun,https://www.realestate.com.lb/en/buy-properties-lebanon/RWI-RWI-RK42/apartment-for-sale-ain-saadeh-lebanon-RWI-RWI-RK42,1770714998
BL-BL2224914,buy,Apartment,Elegant Flat | Gorgeous Kitchen | Huge Terrace,1000000,USD,3,3,310,yes,969,28,2,Beirut Living,Johnny Assaf,https://www.realestate.com.lb/en/buy-properties-lebanon/BL-BL2224914/apartment-for-sale-achrafieh-lebanon-BL-BL2224914,1770714999
RWR-GA297,buy,Apartment,New Duplex Apartment for Sale in Biyada,770000,USD,3,5,385,no,796,24,6,Ray White Rabieh,Raymond Ghosn,https://www.realestate.com.lb/en/buy-properties-lebanon/RWR-GA297/apartment-for-sale-el-biyada-lebanon-RWR-GA297,1770714999
RWR-CJ297,commercial_rent,Office Space,Furnished Office with sea view For Rent In Zalka,3000,USD / month,,2,200,yes,1086,24,6,Ray White Rabieh,Carmen Joueid,https://www.realestate.com.lb/en/commercial-properties-lebanon/RWR-CJ297/office_space-commercial-for-rent-zalka-lebanon-RWR-CJ297,1770714999
BL-BL2332414,rent,Apartment,Spacious | Fully Renovated Modern,1500,USD / month,2,3,150,yes,969,28,2,Beirut Living,Johnny Assaf,https://www.realestate.com.lb/en/rent-properties-lebanon/BL-BL2332414/apartment-for-rent-achrafieh-lebanon-BL-BL2332414,1770714999
RWR-GA290,buy,Apartment,Prime Location Biyada Sale Apartment,330000,USD,3,4,265,yes,796,24,6,Ray White Rabieh,Raymond Ghosn,https://www.realestate.com.lb/en/buy-properties-lebanon/RWR-GA290/apartment-for-sale-el-biyada-lebanon-RWR-GA290,1770714999
RWR-GA289,buy,Apartment,Spacious Biyada Apartment for Sale,450000,USD,3,4,450,no,796,24,6,Ray White Rabieh,Raymond Ghosn,https://www.realestate.com.lb/en/buy-properties-lebanon/RWR-GA289/apartment-for-sale-el-biyada-lebanon-RWR-GA289,1770714999
RWR-GA287,rent,Apartment,Huge Apartment for Rent in Biyada,1500,USD / month,4,5,450,no,796,24,6,Ray White Rabieh,Raymond Ghosn,https://www.realestate.com.lb/en/rent-properties-lebanon/RWR-GA287/apartment-for-rent-el-biyada-lebanon-RWR-GA287,1770714999
RWR-GA286,buy,Apartment,Huge Apartment in Biyada for Sale,850000,USD,4,5,450,no,796,24,6,Ray White Rabieh,Raymond Ghosn,https://www.realestate.com.lb/en/buy-properties-lebanon/RWR-GA286/apartment-for-sale-el-biyada-lebanon-RWR-GA286,1770714999
AP-7383,buy,Apartment,Marina View | Central | Unique,7000000,USD,5,8,917,no,535,28,2,Achrafieh Properties,Achrafieh Properties,https://www.realestate.com.lb/en/buy-properties-lebanon/AP-7383/apartment-for-sale-down-town-lebanon-AP-7383,1770714999
DW-DR-700,rent,Apartment,"Exquisite 3-Bedroom House with Open Mountain and Sea Views, Available for Rent",1700,USD / month,3,3,280,yes,1265,24,6,Dwelling,Peter,https://www.realestate.com.lb/en/rent-properties-lebanon/DW-DR-700/apartment-for-rent-naqqache-lebanon-DW-DR-700,1770714999
RWR-GA285,rent,Apartment,Catch! Prime Location Biyada Apartment,1500,USD / month,3,4,200,no,796,24,6,Ray White Rabieh,Raymond Ghosn,https://www.realestate.com.lb/en/rent-properties-lebanon/RWR-GA285/apartment-for-rent-el-biyada-lebanon-RWR-GA285,1770714999
RWR-GA284,buy,Apartment,Prime Location Biyada 200Sqm Apartment,345000,USD,3,4,200,no,796,24,6,Ray White Rabieh,Raymond Ghosn,https://www.realestate.com.lb/en/buy-properties-lebanon/RWR-GA284/apartment-for-sale-el-biyada-lebanon-RWR-GA284,1770714999
BL-BL2016367,rent,Apartment,Amazing Flat | Pool and Garden | Great View,1600,USD / month,3,3,190,no,969,28,2,Beirut Living,Johnny Assaf,https://www.realestate.com.lb/en/rent-properties-lebanon/BL-BL2016367/apartment-for-rent-achrafieh-lebanon-BL-BL2016367,1770714999
HERO-PF220,rent,Apartment,New Apartment | New Bldg.| Prime Location,1500,USD / month,1,2,85,yes,969,28,2,AgentHero of Lebanon,AgentHero of Lebanon,https://www.realestate.com.lb/en/rent-properties-lebanon/HERO-PF220/apartment-for-rent-achrafieh-lebanon-HERO-PF220,1770714999
BL-BL1908689,rent,Apartment,Terrace | Charming Rooftop Apartment,1850,USD / month,2,2,170,yes,969,28,2,Beirut Living,Johnny Assaf,https://www.realestate.com.lb/en/rent-properties-lebanon/BL-BL1908689/apartment-for-rent-achrafieh-lebanon-BL-BL1908689,1770714999
HERO-PF662,rent,Apartment,Trendy Apt | Large Terrace | Sea View,2900,USD / month,3,4,310,yes,969,28,2,AgentHero of Lebanon,AgentHero of Lebanon,https://www.realestate.com.lb/en/rent-properties-lebanon/HERO-PF662/apartment-for-rent-achrafieh-lebanon-HERO-PF662,1770714999
RWR-jj98,buy,Apartment,Charming Apartment in Rabieh for sale,380000,USD,3,4,230,yes,723,24,6,Ray White Rabieh,Mario Nassif,https://www.realestate.com.lb/en/buy-properties-lebanon/RWR-jj98/apartment-for-sale-rabieh-lebanon-RWR-jj98,1770714999
RWR-cj257,commercial_rent,Office Space,Furnished Office on Jal El Dib For Rent,750,USD / month,,1,105,yes,939,24,6,Ray White Rabieh,Carmen Joueid,https://www.realestate.com.lb/en/commercial-properties-lebanon/RWR-cj257/office_space-commercial-for-rent-jal-el-dib-lebanon-RWR-cj257,1770714999
RWR-RWR-JJ96,rent,Apartment,Spectacular Apartment in Rabieh,2500,USD / month,3,4,300,yes,723,24,6,Ray White Rabieh,Mario Nassif,https://www.realestate.com.lb/en/rent-properties-lebanon/RWR-RWR-JJ96/apartment-for-rent-rabieh-lebanon-RWR-RWR-JJ96,1770714999
RWI-RK40,buy,Apartment,Apartment For Sale in Monteverde,1100000,USD,3,5,500,no,324,24,6,Ray White Lebanon,Walid Chammas,https://www.realestate.com.lb/en/buy-properties-lebanon/RWI-RK40/apartment-for-sale-monteverde-lebanon-RWI-RK40,1770714999
RWI-RK35,buy,Apartment,Brand New Apartment for Sale in Monteverde,490000,USD,3,3,215,no,324,24,6,Ray White Lebanon,Walid Chammas,https://www.realestate.com.lb/en/buy-properties-lebanon/RWI-RK35/apartment-for-sale-monteverde-lebanon-RWI-RK35,1770715000
RWR-RG68,buy,Land,Hemlaya Land with panoramic view for sale!,280000,USD,,,1350,no,34,24,6,Ray White Rabieh,Raymond Ghosn,https://www.realestate.com.lb/en/buy-properties-lebanon/RWR-RG68/land-for-sale-hemlaya-lebanon-RWR-RG68,1770715000
RWI-RK33,buy,Apartment,Apartment for Sale in Monteverde with Terrace and Garden,650000,USD,3,3,325,no,324,24,6,Ray White Lebanon,Walid Chammas,https://www.realestate.com.lb/en/buy-properties-lebanon/RWI-RK33/apartment-for-sale-monteverde-lebanon-RWI-RK33,1770715000
HERO-PF786,rent,Apartment,Modern Apt | Modern Building | Perfect Location .,1800,USD / month,2,3,180,yes,969,28,2,AgentHero of Lebanon,AgentHero of Lebanon,https://www.realestate.com.lb/en/rent-properties-lebanon/HERO-PF786/apartment-for-rent-achrafieh-lebanon-HERO-PF786,1770715000
RWI-RK32,rent,Apartment,Apartment for Rent in Monteverde with Teracce and Garden,2500,USD / month,3,3,325,no,324,24,6,Ray White Lebanon,Walid Chammas,https://www.realestate.com.lb/en/rent-properties-lebanon/RWI-RK32/apartment-for-rent-monteverde-lebanon-RWI-RK32,1770715000
BL-BL-BL2332082,rent,Apartment,Amazing | Luxurious | Pool | Gym,3000,USD / month,3,4,300,no,969,28,2,Beirut Living,Johnny Assaf,https://www.realestate.com.lb/en/rent-properties-lebanon/BL-BL-BL2332082/apartment-for-rent-achrafieh-lebanon-BL-BL-BL2332082,1770715000
BL-BL2332994,commercial_rent,Office Space,Spacious Office | Great Location,2500,USD / month,2,1,300,no,577,28,2,Beirut Living,Johnny Assaf,https://www.realestate.com.lb/en/commercial-properties-lebanon/BL-BL2332994/office_space-commercial-for-rent-badaro-lebanon-BL-BL2332994,1770715000
BL-BL1908224,rent,Apartment,Great Property | Spacious | Sea View,2500,USD / month,4,5,300,no,1339,28,2,Beirut Living,Johnny Assaf,https://www.realestate.com.lb/en/rent-properties-lebanon/BL-BL1908224/apartment-for-rent-ras-beirut-lebanon-BL-BL1908224,1770715000
AP-6885,rent,Apartment,Unfurnished | 160 Sqm | Apartment For Rent,2000,USD / month,2,3,160,no,105,28,2,Achrafieh Properties,Achrafieh Properties,https://www.realestate.com.lb/en/rent-properties-lebanon/AP-6885/apartment-for-rent-saifi-lebanon-AP-6885,1770715000
LRE-L-801,buy,Land,Exceptional Land in Naas Bickfaya For Sale,1000000,USD,,,2000,no,1051,24,6,Labaki Real Estate,Labaki Real Estate,https://www.realestate.com.lb/en/buy-properties-lebanon/LRE-L-801/land-for-sale-naas-lebanon-LRE-L-801,1770715000
RWR-CJ284,buy,Apartment,New Built Apartment in Biakout for Sale,250000,USD,3,3,180,no,139,24,6,Ray White Rabieh,Carmen Joueid,https://www.realestate.com.lb/en/buy-properties-lebanon/RWR-CJ284/apartment-for-sale-biaqout-lebanon-RWR-CJ284,1770715000
HERO-PF1010,rent,Apartment,Mini Penthouse | 2 Large Terraces | Stunning View,1600,USD / month,3,4,250,no,969,28,2,AgentHero of Lebanon,AgentHero of Lebanon,https://www.realestate.com.lb/en/rent-properties-lebanon/HERO-PF1010/apartment-for-rent-achrafieh-lebanon-HERO-PF1010,1770715000
RWR-RG63,buy,Apartment,New!! Apartment 310Sqm + 350Sqm Garden for Sale!,600000,USD,3,3,310,no,175,24,6,Ray White Rabieh,Raymond Ghosn,https://www.realestate.com.lb/en/buy-properties-lebanon/RWR-RG63/apartment-for-sale-beit-el-chaar-lebanon-RWR-RG63,1770715000
RWR-MJ10,buy,Land,Land in Rabwe for Sale,520000,USD,,,525,no,796,24,6,Ray White Rabieh,Raymond Ghosn,https://www.realestate.com.lb/en/buy-properties-lebanon/RWR-MJ10/land-for-sale-el-biyada-lebanon-RWR-MJ10,1770715000
RWR-MJ9,rent,Apartment,High-end Biayada Apartment,2900,USD / month,4,5,480,no,796,24,6,Ray White Rabieh,Raymond Ghosn,https://www.realestate.com.lb/en/rent-properties-lebanon/RWR-MJ9/apartment-for-rent-el-biyada-lebanon-RWR-MJ9,1770715000
RWR-RWR-MJ8,buy,Apartment,Apartment in El Biyada for Sale,480000,USD,3,4,275,no,796,24,6,Ray White Rabieh,Raymond Ghosn,https://www.realestate.com.lb/en/buy-properties-lebanon/RWR-RWR-MJ8/apartment-for-sale-el-biyada-lebanon-RWR-RWR-MJ8,1770715000
BL-BL2331757,buy,Apartment,High End | Great Location,1850000,USD,4,5,325,no,535,28,2,Beirut Living,Johnny Assaf,https://www.realestate.com.lb/en/buy-properties-lebanon/BL-BL2331757/apartment-for-sale-down-town-lebanon-BL-BL2331757,1770715000
BL-BL2014417,rent,Apartment,Charming Flat | Cozy Balcony | Pool | Gym,2250,USD / month,2,2,105,yes,969,28,2,Beirut Living,Johnny Assaf,https://www.realestate.com.lb/en/rent-properties-lebanon/BL-BL2014417/apartment-for-rent-achrafieh-lebanon-BL-BL2014417,1770715000
RWR-RG56,buy,Duplex,Mtayleb's finest 700Sqm massive Duplex for Sale!!,1000000,USD,5,5,700,no,760,24,6,Ray White Rabieh,Raymond Ghosn,https://www.realestate.com.lb/en/buy-properties-lebanon/RWR-RG56/duplex-for-sale-mtayleb-lebanon-RWR-RG56,1770715000
BL-BL2332496,buy,Loft,Modern Loft | Pool & Gym | Terrace,1000000,USD,3,4,330,no,969,28,2,Beirut Living,Johnny Assaf,https://www.realestate.com.lb/en/buy-properties-lebanon/BL-BL2332496/loft-for-sale-achrafieh-lebanon-BL-BL2332496,1770715000
RWR-MJ4,buy,Apartment,Apartment in El Biyada for Sale,465000,USD,4,4,450,no,796,24,6,Ray White Rabieh,Raymond Ghosn,https://www.realestate.com.lb/en/buy-properties-lebanon/RWR-MJ4/apartment-for-sale-el-biyada-lebanon-RWR-MJ4,1770715000
BL-BL2228158,rent,Apartment,Elegant Apartment | Gorgeous View | Furnished,2250,USD / month,3,4,300,yes,969,28,2,Beirut Living,Johnny Assaf,https://www.realestate.com.lb/en/rent-properties-lebanon/BL-BL2228158/apartment-for-rent-achrafieh-lebanon-BL-BL2228158,1770715000
HERO-PF1017,rent,Apartment,24/7 Electricity | Full Sea View | Large Balcony,3500,USD / month,3,4,330,no,969,28,2,AgentHero of Lebanon,AgentHero of Lebanon,https://www.realestate.com.lb/en/rent-properties-lebanon/HERO-PF1017/apartment-for-rent-achrafieh-lebanon-HERO-PF1017,1770715000
BL-BL2332847,rent,Apartment,Sunny Rooftop | Open View | Huge Terrace,1200,USD / month,2,2,160,yes,969,28,2,Beirut Living,Johnny Assaf,https://www.realestate.com.lb/en/rent-properties-lebanon/BL-BL2332847/apartment-for-rent-achrafieh-lebanon-BL-BL2332847,1770715000
DW-DS-179,buy,Duplex,Luxury Duplex Chalet- Faqra,300000,USD,3,3,166,yes,1089,32,6,Dwelling,Elie Melhem,https://www.realestate.com.lb/en/buy-properties-lebanon/DW-DS-179/duplex-for-sale-faqra-lebanon-DW-DS-179,1770715000
HERO-S708,buy,Apartment,New Apt.| New Bldg. | Perfect Location,300000,USD,2,2,108,no,969,28,2,AgentHero of Lebanon,AgentHero of Lebanon,https://www.realestate.com.lb/en/buy-properties-lebanon/HERO-S708/apartment-for-sale-achrafieh-lebanon-HERO-S708,1770715000
HERO-S703,buy,Apartment,New Furnished Apt |.| Pool & Gym | Stunning View,349000,USD,2,2,88,no,969,28,2,AgentHero of Lebanon,AgentHero of Lebanon,https://www.realestate.com.lb/en/buy-properties-lebanon/HERO-S703/apartment-for-sale-achrafieh-lebanon-HERO-S703,1770715000
HERO-S704,buy,Apartment,Amazing Flat | Large Balcony | Stunning View.,450000,USD,2,2,180,no,969,28,2,AgentHero of Lebanon,AgentHero of Lebanon,https://www.realestate.com.lb/en/buy-properties-lebanon/HERO-S704/apartment-for-sale-achrafieh-lebanon-HERO-S704,1770715000
BL-BL2016578,buy,Apartment,Spacious Brand New Apartment | Close to the Sea,750000,USD,3,4,225,no,1339,28,2,Beirut Living,Johnny Assaf,https://www.realestate.com.lb/en/buy-properties-lebanon/BL-BL2016578/apartment-for-sale-ras-beirut-lebanon-BL-BL2016578,1770715000
RWR-RG54,buy,Apartment,Apartment 220Sqm for sale in Mtayleb,365000,USD,3,3,220,partly,760,24,6,Ray White Rabieh,Raymond Ghosn,https://www.realestate.com.lb/en/buy-properties-lebanon/RWR-RG54/apartment-for-sale-mtayleb-lebanon-RWR-RG54,1770715000
RWI-RK21,buy,Duplex,Duplex Apartment for Sale in Monteverde,450000,USD,3,4,285,no,324,24,6,Ray White Lebanon,Walid Chammas,https://www.realestate.com.lb/en/buy-properties-lebanon/RWI-RK21/duplex-for-sale-monteverde-lebanon-RWI-RK21,1770715000
AP-6749,rent,Apartment,Spacious | 3 Master Bedrooms | Apartment In Achrafieh,1700,USD / month,3,5,270,no,969,28,2,Achrafieh Properties,Achrafieh Properties,https://www.realestate.com.lb/en/rent-properties-lebanon/AP-6749/apartment-for-rent-achrafieh-lebanon-AP-6749,1770715000
RWI-RK20,buy,Apartment,Apartment for Sale in Monteverde,420000,USD,3,3,290,no,324,24,6,Ray White Lebanon,Walid Chammas,https://www.realestate.com.lb/en/buy-properties-lebanon/RWI-RK20/apartment-for-sale-monteverde-lebanon-RWI-RK20,1770715000
HERO-PFBY782,rent,Apartment,Modern New Furnished Apt + Indoor Activity.,2000,USD / month,3,4,230,yes,969,28,2,AgentHero of Lebanon,AgentHero of Lebanon,https://www.realestate.com.lb/en/rent-properties-lebanon/HERO-PFBY782/apartment-for-rent-achrafieh-lebanon-HERO-PFBY782,1770715000
HERO-PF959,rent,Apartment,24/7 Electricity | Modern Apt | Mountain & Sea View.,2500,USD / month,3,4,280,yes,969,28,2,AgentHero of Lebanon,AgentHero of Lebanon,https://www.realestate.com.lb/en/rent-properties-lebanon/HERO-PF959/apartment-for-rent-achrafieh-lebanon-HERO-PF959,1770715000
RWI-RK18,rent,Full floor,Full Floor Apartment for Rent in Monteverde,1600,USD / month,4,3,414,no,324,24,6,Ray White Lebanon,Walid Chammas,https://www.realestate.com.lb/en/rent-properties-lebanon/RWI-RK18/full_floor-for-rent-monteverde-lebanon-RWI-RK18,1770715000
AP-6704,buy,Apartment,Les Domes De Sursock | 600 Sqm | For Sale,3500000,USD,4,6,600,no,969,28,2,Achrafieh Properties,Achrafieh Properties,https://www.realestate.com.lb/en/buy-properties-lebanon/AP-6704/apartment-for-sale-achrafieh-lebanon-AP-6704,1770715000
BL-BL2016355,rent,Apartment,Modern Property | Great Location | Finishing,2200,USD / month,3,3,185,yes,969,28,2,Beirut Living,Johnny Assaf,https://www.realestate.com.lb/en/rent-properties-lebanon/BL-BL2016355/apartment-for-rent-achrafieh-lebanon-BL-BL2016355,1770715000
BL-BL1903223,rent,Apartment,Spacious Apartment | Great Location,1800,USD / month,4,2,200,no,969,28,2,Beirut Living,Johnny Assaf,https://www.realestate.com.lb/en/rent-properties-lebanon/BL-BL1903223/apartment-for-rent-achrafieh-lebanon-BL-BL1903223,1770715000
BL-BL1911749,rent,Apartment,Spacious Apartment | Great View | 24/7 Electricity,2400,USD / month,3,3,200,no,969,28,2,Beirut Living,Johnny Assaf,https://www.realestate.com.lb/en/rent-properties-lebanon/BL-BL1911749/apartment-for-rent-achrafieh-lebanon-BL-BL1911749,1770715000
AP-6681,buy,Apartment,Spacious | Aprt For Sale | In Verdun,3500000,USD,4,6,920,no,795,28,2,Achrafieh Properties,Achrafieh Properties,https://www.realestate.com.lb/en/buy-properties-lebanon/AP-6681/apartment-for-sale-verdun-lebanon-AP-6681,1770715001
BL-BL2330300,rent,Apartment,Convenient | Sunny Flat | Great Location,900,USD / month,1,2,57,yes,969,28,2,Beirut Living,Johnny Assaf,https://www.realestate.com.lb/en/rent-properties-lebanon/BL-BL2330300/apartment-for-rent-achrafieh-lebanon-BL-BL2330300,1770715001
